회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,산업분류,산업분류_제조업,상장일,상장폐지일,총자본증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,매출액증가율,매출액정상영업이익률,매출액순이익률,자기자본순이익률,자본금순이익률,기업순이익률,매출원가 대 매출액비율,금융비용 대 총비용비율,감가상각률,차입금평균이자율,사내유보율,평균배당률,자기자본배당률,배당성향,자기자본구성비율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,부채비율,유동부채비율,비유동부채비율,차입금의존도,자기자본회전률,자본금회전률,매입채무회전률,재고자산회전률,비유동자산회전률,유형자산회전율,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,인건비(백만원),금융비용(백만원),임차료(백만원),세금과공과(백만원),감가상각비(백만원),부채대비영업활동현금흐름,자본대비영업활동현금흐름,매출액대비영업활동현금흐름,3년지수가중평균매출액,업력,연 변동성,PER,PBR,건설업,부동산업,label
(주)가비아,A079940,2018,5,58,58,출판업,J,,2005.10.19,,13.54,8.04,18.07,18.31,12.64,10.76,14.13,11.92,12.58,110.17,10.52,51.08,-0.32,16.59,2.72,100,5.78,0.78,14.15,75.4,64.26,60.32,262,255.35,101.66,476.52,32.62,26.09,6.53,7.83,1.2,19.02,22.82,70.39,1.83,2.72,41.1,137.57,2088.21,48.35,57.62,35863.18,-362.7,0,1321.38,7349.46,0.618337991,0.204315399,0.590379104,11366056.2,20,0.472977316,17.19,1.54,0,0,0
(주)가비아,A079940,2019,5,58,58,출판업,J,,2005.10.19,,32.01,73.82,11.3,33.36,16.59,15.21,16.01,14.23,15.73,158.08,12.03,51.01,0.03,34.19,2.95,100,7.7,0.96,11.2,67.51,83.76,72.08,201.58,195.45,66.71,503.42,48.13,31.93,16.2,17.58,1.19,21.91,35.27,64.12,1.59,2.21,66.57,209.21,5613.2,89.74,54.48,72513.48,39.4,0,0,20168.48,0.723032269,0.296617033,0.810360076,13480287.7,21,0.407313152,14.38,1.78,0,0,0
(주)가비아,A079940,2020,5,58,58,출판업,J,,2005.10.19,,30.07,23.21,42.42,15.76,20.68,13.98,16.89,14.05,14.99,178.96,10.11,50.8,-0.34,27.39,1.14,100,11.56,1.34,16.44,66.61,78.69,65.1,244.16,238.12,102.41,368.35,50.13,29.26,20.87,19.38,1.1,24.98,33.48,59.27,1.36,1.77,35.27,87.57,4559.04,54.25,48.46,44441.09,-493.68,0,0,20228.58,0.659946814,0.325041921,1.039883399,15056415.43,22,0.667671758,15.92,2.43,0,0,0
(주)강스템바이오텍,A217730,2017,5,21,21,의료용물질및의약품제조업,C,C5,2015.12.21,,0,0,0,0,0,0,-128.52,-126.27,-46.19,-139.56,-22,64.32,4.59,14.15,10.1,0,0,0,0,51.87,89.67,53.77,396.43,369.34,61.46,35.57,92.79,26.01,66.78,30.19,0.37,1.12,7.37,5.29,0.42,0.69,-1.37,-10.95,-73,-7.08,0,7236.68,1147.25,0,0,1094.24,-0.451313745,-0.4486758,-6.361166593,301318.0667,8,0.422989516,0,7.73,0,0,1
(주)강원에너지,A114190,2014,5,28,25,금속가공제품제조업;기계및가구제외,C,C7,2009.11.20,,-7.46,108.97,-20.72,-16.77,9.96,1.62,3.16,2.18,2.33,16.6,0.55,78.8,-1.4,9.18,2.64,0,0,0,0,75.25,36.15,36.15,294.21,283.74,72.26,280.04,32.89,32.88,0.01,0,1.07,7.61,6.49,26.93,3.54,6.96,12.7,87.35,844.47,16.53,84.56,7196.82,-742.81,275.06,75.52,565.5,-0.676629486,-0.30315656,-0.951483372,4956598.733,40,0.374299061,6.52,0.58,0,0,0
(주)강원에너지,A114190,2015,5,28,25,금속가공제품제조업;기계및가구제외,C,C7,2009.11.20,,0,0,0,0,0,0,0.97,0.22,0.18,1.27,-0.15,82.85,-0.47,7.91,0.02,0,0,0,0,66.21,39.82,33.83,333.65,327.11,169.33,175.75,51.03,33.33,17.7,11.7,0.82,6.06,5.16,37.43,2.05,3.6,9.15,77.63,882.57,16.93,87.22,6820.9,-226.73,340.87,93.5,591.78,0.417855631,0.177503578,0.933493163,3851363.033,41,0.440031084,35.88,0.82,0,0,0
(주)강원에너지,A114190,2016,5,28,25,금속가공제품제조업;기계및가구제외,C,C7,2009.11.20,,-9.68,15.13,-14.64,-72.83,-2.65,-8.45,-3.1,-2.66,-1.99,-13.9,-1.74,83.41,-0.62,7.4,0.05,0,0,0,0,71.37,42.6,36.05,444.3,441.52,131.49,508.19,40.11,21.95,18.17,12.96,0.76,5.54,5.94,53.9,1.84,3.06,10.55,82.96,1041.22,19.26,83.76,6822.35,-285.97,372.5,97.05,534.55,-0.619321961,-0.282681289,-1.250155815,4144829.2,42,0.46170307,456.67,0.77,0,0,0
(주)강원에너지,A114190,2017,5,28,25,금속가공제품제조업;기계및가구제외,C,C7,2009.11.20,,20.72,4.06,26.72,7.8,-12.43,93.99,-6.81,-7.86,-12.58,-81.46,-7.65,98.95,-0.07,7.7,2.01,0,0,0,0,51.84,51.99,42.21,202.02,200.95,41.76,295.63,92.91,69.76,23.15,11.78,1.59,10.76,7.95,235.53,3.38,5.44,0.74,7.18,98.74,0.84,1037.08,7126.53,-64.26,408.4,97.1,504.97,-0.110693744,-0.071704363,-0.160506305,5790028.767,43,0.36576049,0,0.72,0,0,0
(주)강원에너지,A114190,2018,5,28,25,금속가공제품제조업;기계및가구제외,C,C7,2009.11.20,,0.71,-4.03,3.66,50.46,4.7,4.72,0.4,1.99,4.19,25.83,3.21,93.14,1.45,8.74,9.57,0,0,0,0,53.5,46.39,46.36,161.8,160.55,45.27,375.08,86.93,86.86,0.07,26.05,1.74,11.22,6.49,189.82,3.55,5.7,12.36,125.77,1960.22,13.5,59.86,6943.74,1294.01,235.23,85.82,519.11,-0.229852819,-0.206546017,-0.501989412,6528744.5,44,0.574187295,0,0.91,0,0,0
(주)강원에너지,A114190,2019,5,28,25,금속가공제품제조업;기계및가구제외,C,C7,2009.11.20,,-39.69,-29.68,-56.71,-78.15,-56.25,-50.47,-40.37,-83.78,-94.77,-400.94,-45.27,114.43,1.96,11.13,9.51,0,0,0,0,37.32,123.35,101.15,99.04,98.65,11.8,178.77,167.94,145.99,21.95,32.91,1.19,5.19,4.48,128.45,1.72,3.38,-43.28,-275.98,-1326.94,-57.58,0,7565.83,1591.02,128.96,173.01,831.59,0.175937917,0.195155432,0.635043053,5392849.833,45,0.50935413,29.31,1.21,0,0,0
(주)고려시멘트,A198440,2019,5,23,23,비금속광물제품제조업,C,C4,2014.8.13,,-0.39,4.84,-6.73,63.62,2.24,-17.32,-0.65,4.79,3.88,106.21,2.55,92.5,-0.22,15.05,3.25,0,15,0.54,14.12,69.62,90.95,81.23,166.4,141.61,15.86,734.49,43.63,31.66,11.97,9.5,0.81,22.18,18.26,12.68,0.9,1.42,12.76,32.34,309.92,22.85,51.71,8380.51,-156.84,1650.7,450.29,2415.04,0.071901041,0.032719466,0.28641385,5659140.467,6,0.75551255,20.64,1.14,0,0,0
(주)고려시멘트,A198440,2020,5,23,23,비금속광물제품제조업,C,C4,2014.8.13,,-9.21,-0.94,-17.34,-49.85,4.43,-1.04,6.1,6.33,4.92,139,3.63,88.39,-0.06,14.72,1.55,0,15,0.52,10.79,80.08,83.18,73.26,367.97,334.7,78.78,804.98,24.88,11.33,13.54,1.21,0.78,21.95,22.04,13.47,0.89,1.38,15.88,36.48,422.93,26.1,43.46,7960.22,-40.72,1532.95,460.33,2388.19,0.258676357,0.088080201,0.38880666,6037038.033,7,0.585500026,28.58,1.1,0,0,0
(주)고려시멘트,A198440,2021,5,23,23,비금속광물제품제조업,C,C4,2014.8.13,,27.26,54.12,25.71,20.74,26.84,-6.43,5.63,7.06,4.43,145.05,3.47,89.94,-0.14,14.38,3.19,0,15,0.41,10.34,79.81,83.97,72.67,424.12,387.3,25.06,339.6,25.29,9.74,15.55,0.91,0.63,20.54,16.42,17.09,0.75,1.02,12.61,24.74,484.22,28.18,42.5,7866.13,-88.72,1737.54,740.96,2183.53,0.507623923,0.127462689,0.780460491,5565654.333,8,0.490719707,27.7,1.33,0,0,0
(주)고려시멘트,A198440,2022,5,23,23,비금속광물제품제조업,C,C4,2014.8.13,,-6.55,4.23,-17.68,58.91,-6.67,6.44,-18.07,-11.1,-6.85,-242.68,-5.55,114.28,-0.15,16.64,6.62,0,0,0,0,79.71,89,76.47,402.39,334.94,37.99,992.78,25.45,9.06,16.39,1.03,0.62,21.86,19,12.85,0.71,0.88,1.82,3.61,84.64,3.58,298.7,7476.42,-123.87,1866.65,790.83,2247.44,-0.458213844,-0.116253112,-0.712382804,6156185.9,9,0.468121119,16.41,0.65,0,0,0
(주)고영테크놀러지,A098460,2014,5,29,29,기타기계및장비제조업,C,C10,2008.6.3,,17.17,34.62,14.49,-13.41,17.86,27.65,19.71,15.48,20.68,394.74,16.34,42.19,-0.55,13.91,8.23,100,59.37,3.37,17.51,81.74,28.55,27.28,530.61,442.26,96.89,418.96,22.35,17.68,4.67,0.29,1.33,25.52,14.74,7.33,4.83,8.21,32.95,233.98,65433.58,32.69,35.96,16791.26,-649.56,0,0,2969.25,1.055428719,0.239109599,0.660781125,11192373.47,13,0.325192612,27.38,3.91,0,0,0
(주)고영테크놀러지,A098460,2015,5,29,29,기타기계및장비제조업,C,C10,2008.6.3,,12.09,-1.23,12.14,6.93,13.43,2.15,16.07,16.13,18.99,346.15,15.3,39,-0.42,13.73,3.08,100,58.52,2.99,17.15,82.76,28.16,26.86,579.96,487.87,126.58,432.27,20.83,15.98,4.85,0.17,1.18,21.56,15.44,7.8,4.16,7.36,29.3,236.1,116733.96,31.9,40.52,18860.1,-536.92,0,0,3389.71,0.622112698,0.133994117,0.413269086,12457714.23,14,0.384916499,23.35,4.49,0,0,0
(주)고영테크놀러지,A098460,2016,5,29,29,기타기계및장비제조업,C,C10,2008.6.3,,22.83,20.94,27.13,1.13,19.62,17.74,19.32,17.3,20.61,434.89,16.55,37.17,-0.3,13.88,8.6,0,78.03,3.38,19,80.6,25.58,24,563.7,492.5,168.56,390.54,24.07,17.47,6.6,0.06,1.19,25.16,14.26,8.83,4.45,7.89,31.86,260.7,542764.59,36.18,37.15,23093.44,-427.12,0,0,3572.01,0.896285452,0.202497411,0.633837154,14279679.23,15,0.266101553,25.68,4.7,0,0,0
(주)고영테크놀러지,A098460,2017,5,29,29,기타기계및장비제조업,C,C10,2008.6.3,,5.17,6.27,4.17,13.99,2.83,18.38,21.51,13.15,16.76,389.82,13.18,35.35,-0.2,14.09,12.34,0,133.85,5.56,31.69,78.61,27.18,25.36,499.8,430.73,142.52,418.16,27.21,20.01,7.19,0,1.28,29.74,13.5,9.72,4.84,8.27,32.01,259.28,364973651.6,32.3,44.71,29369.15,-350.84,0,0,3838.18,0.48789713,0.125186789,0.359360581,16533726.13,16,0.302954609,37.03,7.19,0,0,0
(주)고영테크놀러지,A098460,2018,5,29,29,기타기계및장비제조업,C,C10,2008.6.3,,35.99,30.7,41.03,40.8,40.01,17.13,19.3,17.76,21.86,618.25,17.01,37.5,-0.58,16.69,0,0,128.39,3.83,20.71,80.94,22.8,21.58,562.28,484.7,57.35,524.41,23.55,17.92,5.63,0,1.23,34.81,14.93,8.87,5,8.15,30.94,265.42,507902575.9,36.25,35.11,30314.75,-1122.02,0,0,4364.63,0.448385578,0.112428828,0.363787862,18595629.03,17,0.414352613,40.98,7,0,0,0
(주)고영테크놀러지,A098460,2019,5,29,29,기타기계및장비제조업,C,C10,2008.6.3,,9.47,12.58,-0.78,15.71,7.88,-6.78,15.01,13.31,12.59,431.44,9.68,36.42,-0.65,33.69,4.57,100,108.31,2.95,21.41,79.77,32.7,29.84,587.8,493.22,70.8,596.53,25.37,15.76,9.6,4.22,0.95,32.41,15.21,6.56,3.39,6.31,26.43,225.13,79746.09,36.36,41.24,33298.8,-1255.63,0,0,10704.11,0.507252852,0.124243823,0.577973497,18093490.83,18,0.371668183,33.79,6.39,0,0,0
(주)고영테크놀러지,A098460,2020,5,29,29,기타기계및장비제조업,C,C10,2008.6.3,,-0.95,-3.95,-14.34,0.11,0.98,-19.14,8.82,5.1,3.74,133.5,2.71,36.99,-0.52,28.9,1.95,0,108.31,2.94,99.85,81.32,44.36,40.22,620.36,503.7,141.35,513.68,22.97,12.67,10.3,4.48,0.73,26.16,14.23,4.94,1.9,4.91,17.3,152.03,20392.32,29.16,58.12,30429.4,-906.84,0,0,11598.89,0.63883622,0.154357258,0.773193358,17182573.47,19,0.522952956,47.9,5.91,0,0,0
(주)고영테크놀러지,A098460,2021,5,29,29,기타기계및장비제조업,C,C10,2008.6.3,,0,0,0,0,0,0,16.72,16.01,14.12,576.6,10.62,36.43,-0.23,31.3,0.97,100,118.16,2.84,21,76.13,34.3,29.98,572.95,483.56,142.1,534.16,31.36,16.94,14.42,8.43,0.88,36.02,17.62,5.82,2.57,6.23,26.19,258.39,24486.28,39.01,34.88,33642.28,-475.62,0,0,12672.76,0.588181682,0.161381786,0.715314165,18150625.83,20,0.473195279,174.26,6.61,0,0,0
(주)고영테크놀러지,A098460,2022,5,29,29,기타기계및장비제조업,C,C10,2008.6.3,,6.34,37.14,5.28,5.1,8.84,11.35,16.07,14.27,13.42,572.19,10.11,35.84,-0.36,31.41,2.01,0,136.68,3.07,26.43,77.91,34.46,31.55,491.39,414.86,85.55,538.23,28.35,19.11,9.24,7.25,0.94,40.11,17.56,6.32,2.73,5.85,35.59,395.91,51154.14,50.62,55.79,77773.55,-876.77,0,0,12080.31,0.33595258,0.10007965,0.420654228,20807304.3,21,0.446514259,21.76,3.07,0,0,0
(주)골드앤에스,A035290,2014,5,58,58,출판업,J,,1999.12.7,,-9.55,-3.55,-4.56,-6.15,-12.14,-20.89,-9.84,-29.79,-90.29,-40.92,-14.61,74.96,5.32,18.22,8.94,0,0,0,0,25.97,260.34,146.44,60.18,48.43,1.37,576.01,285.09,207.3,77.79,50.11,2.48,1.49,30.48,10.3,0.93,1.35,8.62,17.61,2262.78,12.82,139.48,5593.59,2164.67,0,0,5750.92,-0.027245584,-0.078636172,-0.157505809,2431414.933,21,0.671969228,0,3.4,0,0,1
(주)골프존,A215000,2017,5,58,58,출판업,J,,2015.4.3,,34.99,-2.02,78.87,3.72,56.94,-7.77,18.72,39.68,51.19,2527.77,35.57,34.5,-0.5,10.06,2.11,0,479.77,8.3,19.93,74.66,49.15,46.14,309.32,284.03,212.93,381.81,33.95,27.41,6.53,12.81,1.29,63.77,44.34,15.52,2.09,2.77,34.14,123.58,2380.56,43.27,36.23,31373.61,-855.28,0,0,5516.73,1.221940507,0.518509535,1.812419065,16766337.43,3,0.236075404,7.7,2.33,0,0,0
(주)골프존,A215000,2018,5,58,58,출판업,J,,2015.4.3,,0.15,16.81,-9.54,-20.04,2.99,-0.7,14.17,10.28,10.63,650.78,7.56,39.04,-0.69,10.53,2.9,0,369.83,5.88,53.57,76.72,55.81,54.47,267.33,248.01,108.81,424.53,30.34,27.88,2.46,7.54,1.03,63.33,45.42,16.82,1.97,2.56,24.9,79.48,623.02,31.83,50.4,31880.66,-1217.44,0,0,6235.87,0.532841286,0.171136365,0.593745021,17185498.6,4,0.195450879,2.65,1.11,0,0,0
(주)골프존,A215000,2019,5,58,58,출판업,J,,2015.4.3,,23.04,38.6,-43.74,3.64,2.63,24.31,13.07,6.56,8.21,516.74,5.4,38,-0.42,21.43,2.64,0,409.81,6.26,65.26,64,115.4,91.78,133.84,116.02,26.2,545.64,56.26,30.53,25.73,18.21,1.25,78.73,67.35,23.11,1.45,2.48,31.88,88.99,240.69,40.35,50.95,50779.03,-921.79,0,0,19954.9,0.460170006,0.200027137,0.656808362,18518548.23,5,0.369540466,21.17,2.22,0,0,0
(주)골프존,A215000,2020,5,58,58,출판업,J,,2015.4.3,,17.5,1.25,44.45,-3.96,12.26,20.85,17.28,12.56,18.02,1219.58,11.1,37.48,0.09,25.71,2.42,0,499.77,6.86,43.16,61.41,110.49,87.02,145.96,133.04,29.01,405.31,62.83,35.86,26.97,18.52,1.4,95.14,83.56,27.99,1.24,2.56,38.92,126.85,357.35,47.89,42.69,61028.08,225.22,0,0,33003.35,0.687484146,0.410712449,1.181758156,22033046.67,6,0.528989051,26.81,2.17,0,0,0
(주)골프존,A215000,2021,5,58,58,출판업,J,,2015.4.3,,31.67,-2.63,105.32,140.8,28.18,47.5,24.45,17.36,29.79,2432.17,17.94,35.2,-0.04,27.53,2.23,0,699.67,7.6,29.59,60.36,82.63,68.25,186.22,166.89,52.98,308.21,65.67,44.59,21.08,13.63,1.7,140.33,75.8,24.73,1.8,3.8,45.72,205.39,644.61,50.21,36.32,80308.31,-122.02,0,0,37137.64,0.81621035,0.525907087,1.214113985,30084505.7,7,0.416000855,28.65,4.88,0,0,0
(주)골프존,A215000,2022,5,58,58,출판업,J,,2015.4.3,,21.9,12.12,26.54,90.01,25.75,40.25,24.08,18.07,35,3624.59,20.8,41.11,0.01,28.85,2.81,0,879.02,7.61,24.4,63.3,75.78,65.41,195.12,164.71,56.24,174.33,57.98,42.13,15.85,11.5,1.86,196.8,47.59,16.92,2.36,5.09,47.54,252.85,780.6,45.38,32.15,90107.54,25.8,0,0,41971.74,0.656394427,0.402743646,0.947521343,39695245.7,8,0.352045051,9.27,2.46,0,0,0
(주)골프존뉴딘홀딩스,A121440,2019,5,46,46,도매및상품중개업,G,,2011.5.20,,0.21,-5.13,25.76,-5.83,-7.41,2.64,-1.58,-15.22,-6.89,-150.11,-3.32,61.42,3.4,10.95,4.21,0,23.36,1.11,0,57.6,145.5,94.16,147.33,90.62,39.3,85.91,73.61,19.08,54.53,32.57,0.49,10.69,17.97,4.59,0.35,0.62,3.91,8.42,593.62,13.25,105.59,32018.39,9088.04,0,0,20699.26,0.018306418,0.012122848,0.105774142,15844582.8,20,0.262302434,0,0.31,0,0,1
(주)광림,A014200,2019,6,30,30,자동차및트레일러제조업,C,C11,1993.7.7,,35.37,1.96,40.2,9.89,17.54,6.79,-7.53,-4.54,1.56,5.09,-1,92.53,2.55,13.86,6.14,0,0,0,0,40.41,144.68,127.78,76.57,56.46,12.95,107.17,147.48,134.25,13.23,40.4,1.51,5.69,7.52,5.51,1.12,2.44,-10.96,-47.35,-229.35,-19.1,0,-23863.64,4422.75,-194.64,0,5253.06,-0.087382355,-0.112960249,-0.234582613,14708975.9,41,0.497138755,0,1.44,0,0,1
(주)광무,A029480,2019,5,26,26,"전자부품,컴퓨터,영상,음향및통신장비제조업",C,C8,1996.8.27,,122.08,-53.29,127.19,-11.51,131.12,58.11,-8.26,-17.6,-38.68,-54.72,-12.51,59.95,1.61,22.36,6.42,0,0,0,0,36.18,104.32,88.27,108.76,107.36,47.55,142.57,176.39,158.2,18.19,38.16,2.17,3.25,7.68,67.74,2.09,5.9,9.9,163.65,2536.37,17.14,167.45,10470.43,692.26,61.71,0,1449.84,-0.083988056,-0.145090131,-0.170233235,3855033.4,29,0.897447623,0,3.41,0,0,1
(주)구영테크,A053270,2014,5,30,30,자동차및트레일러제조업,C,C11,2002.2.7,,4.44,3.79,6.37,22.12,34.25,-1.28,3.19,1.31,4.75,26.01,3.91,86.82,2.18,10.43,5.07,0,0,0,0,33.5,189.11,129.06,71.98,44.53,4.84,165.44,198.5,151.97,46.53,48.29,3.74,20.89,11.3,8.61,1.76,2.03,26.25,47.84,94.78,24,62.82,25704.41,3729.07,0,0,8310.74,0.031791932,0.074517401,0.08049256,12158112.8,26,0.567946458,7.65,0.46,0,0,1
(주)국보디자인,A066620,2014,5,42,42,전문직별공사업,F,,2002.9.5,,3.21,18.43,3.98,0,13.34,7.86,7.57,6.2,15.64,291.79,7.15,85.1,-1,6.62,0.41,100,50,2.66,23.73,56.32,33.69,32.16,197.66,197.66,15.07,166.54,77.55,72.78,4.77,0,2.52,47.03,13.78,0,7.04,73.65,36.51,2193.81,1604309.22,27.32,73.38,35363.16,-1649.99,0,0,169.87,0.218662823,0.187439133,0.281147835,14164616.07,27,0.483404322,9.33,1.55,1,0,0
(주)국보디자인,A066620,2015,5,42,42,전문직별공사업,F,,2002.9.5,,6.88,167.41,0.12,0,12.05,9.2,6.64,5.59,13.66,287.15,6.78,86.72,-0.83,6.04,0.73,0,50,2.48,26.99,59.05,40.81,39.32,196.06,196.06,19.19,166.65,69.36,65.57,3.79,1.33,2.44,51.36,16.19,0,6.52,40.38,37.6,832.83,1379546.55,27.54,75.43,40009.87,-1503.98,0,0,193.38,0.213827304,0.156572588,0.234088893,16407063.5,28,0.576971888,13.23,1.95,1,0,0
(주)국보디자인,A066620,2016,5,42,42,전문직별공사업,F,,2002.9.5,,12.31,7.26,20.44,0,4.35,4.57,5.22,5.33,12.62,286.35,6.14,87.67,-0.8,4.61,0.17,100,48.69,2.27,15.34,54.86,33.9,32.21,192.59,192.59,18.84,127.04,82.28,77.04,5.24,0,2.37,53.71,14.3,0,6.35,27.99,34.7,738.22,1905795.56,27.3,78.36,43083.72,-1539.05,0,0,181.55,0.196531081,0.149278857,0.183053032,19951560.37,29,0.363183768,11.98,1.55,1,0,0
(주)국보디자인,A066620,2017,5,42,42,전문직별공사업,F,,2002.9.5,,3.74,1.17,5.15,0,14.21,34.38,8.58,4.93,14.33,355.76,7.39,83.02,-0.57,6.35,0,100,54.54,2.17,14.45,60.4,28.96,27.98,220.15,220.15,43.1,111.38,65.57,62.05,3.52,0,2.91,72.18,16.51,0,9.3,36.13,46.62,1017.16,3981407.42,28.32,71.75,54993.95,-1414.57,0,0,271.42,0.258934884,0.18997676,0.270692458,21346994.73,30,0.331565428,12.51,1.58,1,0,0
(주)국보디자인,A066620,2018,5,42,42,전문직별공사업,F,,2002.9.5,,6.48,-5.33,4.95,0,9.38,-6.06,6.48,5.46,13.35,369.94,7.08,85.23,-0.77,7.61,176.87,100,53.28,1.93,14.17,62.04,30.1,28.93,229.49,229.49,26.05,211.87,61.18,57.12,4.06,0.03,2.45,67.8,16.84,0,8.28,34.67,39.72,974.71,7204969.04,27.35,75.8,52699.93,-1852.9,0,0,343.59,0.040629392,0.025707362,0.045989732,20845531.77,31,0.389549421,7.33,1.01,1,0,0
(주)국보디자인,A066620,2019,5,42,42,전문직별공사업,F,,2002.9.5,,27.12,17.8,36.86,0,13.59,5.8,4.3,5.93,13.75,425.15,6.86,88.01,-0.89,11.54,6.21,100,54.59,1.83,21.53,55.44,22.45,21.6,206.55,206.55,16.28,241.66,80.37,76.46,3.92,0.26,2.32,71.73,14.24,0,8.91,34.63,35.7,945.33,1323897428,29.53,74.83,59436.44,-2316.19,0,0,577.83,0.071008163,0.050689088,0.066369808,24929721.53,32,0.299597795,9.16,1.18,1,0,0
(주)국보디자인,A066620,2020,5,42,42,전문직별공사업,F,,2002.9.5,,20.99,-0.8,-46.23,0,34.58,7.11,8.93,6.98,13.89,535.99,7.53,84.13,-0.6,10.44,2.62,100,58.65,1.44,13.34,61.67,99.07,94.47,110.11,110.11,32.87,178.51,62.16,57.3,4.87,0.15,1.99,76.84,13.48,0,3,34.43,31.62,1021.45,1418998582,29.55,68.75,58534.92,-1588.98,0,0,547.08,0.340297346,0.237953499,0.404920427,26903125.57,33,0.390151155,7.68,1.07,1,0,0
(주)국보디자인,A066620,2021,5,42,42,전문직별공사업,F,,2002.9.5,,28.26,10.6,12.34,0,37,12.11,7.97,6.05,9.93,521.11,6.09,84.95,-0.27,11.77,2.43,100,62.31,1.12,13.66,65.87,100.08,93.55,115.39,115.39,23.87,195.39,51.82,44.84,6.98,0.04,1.64,86.14,14.5,0,1.65,36.8,26,973.78,1496127681,27.79,69.69,62561.47,-818.39,0,0,600.46,0.109687742,0.061625883,0.132999076,29601443.53,34,0.48877976,7.93,0.95,1,0,0
(주)국보디자인,A066620,2022,5,42,42,전문직별공사업,F,,2002.9.5,,-20.8,7.07,59.66,0,-35.93,17.14,7.6,5.51,11.18,556.47,6.38,86.46,-0.32,10.58,5.27,100,73.31,2.19,14.26,53.29,58.75,58.09,148.98,148.88,61.95,171.32,87.67,86.54,1.13,0.26,2.03,100.9,13.17,5759.49,2.42,39.64,35.14,973.69,1601802585,25.4,68.04,65388.2,-1118,0,0,572.37,0.192532038,0.126720259,0.213206395,33267684.83,35,0.379851855,5.73,0.49,1,0,0
(주)국순당,A043650,2016,5,11,11,음료제조업,C,C1,2000.8.24,,-1.65,-6.17,-12.3,0.14,-1.92,-10,-9.31,-3.96,-1.39,-29.68,-1.75,60.3,-1.23,6.76,2.45,0,9.87,0.48,0,91.09,65.84,63.17,790.47,652.43,229.28,496.57,9.79,5.56,4.23,0.45,0.36,7.81,33.78,4.68,0.56,1.04,8.63,28.34,126.46,26.38,105.09,19323.98,-1005.69,0,0,3156.01,0.007567707,0.000721811,0.008960437,5501364.267,34,0.297193869,0,0.64,0,0,1
(주)국영지앤엠,A006050,2014,5,23,23,비금속광물제품제조업,C,C4,1994.10.7,,-6.52,2.1,-9.75,13.53,1.93,-7.7,3.08,0.77,0.85,2.66,0.84,94.16,0.23,7.3,6.1,100,2.9,0.92,109.83,80.08,77.01,70.56,304.03,279.88,152.1,3212.1,24.88,15.75,9.14,5.09,1.1,3.47,192.93,30.48,1.38,1.61,13.54,24.65,173.39,15.51,74.84,5978.39,119.69,0,0,1373.9,0.226962098,0.069159855,0.224750131,4964835.2,46,0.387497771,29.38,0.63,0,0,0
(주)국영지앤엠,A006050,2015,5,23,23,비금속광물제품제조업,C,C4,1994.10.7,,8,-2.51,23.45,-25.92,3.67,-22.11,-2.59,-1.33,-1.11,-3.4,-1.03,98.77,-0.23,7.68,2.21,0,0,0,0,76.86,73.09,69.99,222.09,211.5,99.18,3251.14,30.1,25.67,4.43,4.63,0.83,2.55,138.87,25.65,1.11,1.25,10.41,20.98,155.87,16.53,92.07,6104.65,-96.7,0,0,1418.44,0.048872403,0.013458726,0.0525164,4661686.433,47,0.599684321,176.07,1.56,0,0,0
(주)국영지앤엠,A006050,2016,5,23,23,비금속광물제품제조업,C,C4,1994.10.7,,3.07,0.56,5.94,205.02,3.24,28.3,0.48,0.75,0.77,2.3,0.47,96.38,-0.16,7.39,2.36,100,0,0,0,76.99,71.39,66.87,252.94,218.22,87.22,5479.42,29.89,23.13,6.76,4.95,1.03,3.06,175.88,19.09,1.43,1.62,12.02,24.84,160.09,15.34,78.77,6217.25,-80.71,0,0,1343.98,-0.220826491,-0.066235866,-0.26585495,4259248.6,48,0.747925219,0,1.48,0,0,0
(주)국영지앤엠,A006050,2017,5,23,23,비금속광물제품제조업,C,C4,1994.10.7,,0.65,-0.03,1.42,-21.27,4.06,22.16,2.24,2.28,2.78,8.28,2.12,94.97,-0.06,7.74,2.68,0,0,0,0,79.59,68.63,65.81,266.88,238.44,64.83,2311.46,25.64,21.36,4.28,4.16,1.22,3.64,136.18,17.33,1.74,1.98,14.66,30.51,187.19,15.42,68.8,6668.29,-36.74,0,0,1414.91,0.016729125,0.004637917,0.012025155,5377685.033,49,0.454580552,94.17,0.77,0,0,0
(주)국영지앤엠,A006050,2018,5,23,23,비금속광물제품제조업,C,C4,1994.10.7,,-8.72,-3.96,-16.19,-17.34,-1.64,-10.44,-1.63,-0.63,-0.68,-2.03,-0.63,98.3,-0.08,8.21,2.79,100,0,0,0,85.77,68.01,68.01,292.76,261.99,111.74,1200.87,16.59,16.59,0,1.41,1.08,3.23,82.47,19.29,1.58,1.81,11.58,22.91,161.4,12.41,87.51,6116.38,-46.46,0,0,1461.71,0.45764775,0.096810831,0.386805947,4992745.8,50,0.709288206,36.74,1.05,0,0,0
